Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP
193_PrFP_future.txt,1,316,20.28,3.8,97.66,59.98,16.63,22.47,95.57,80.06,62.97,18.35,10.44,9.18,0.63,0,0,0.63,7.91,14.87,5.38,0.32,11.39,11.08,7.28,6.01,1.58,21.52,8.54,6.01,5.06,2.22,2.22,0.63,20.89,0.63,19.62,8.23,6.01,1.27,1.58,1.27,3.48,0,5.38,3.8,1.27,1.58,1.27,0,0,0,0,0,7.59,3.48,0.63,0.32,0,0,0.32,3.48,0,0.63,0,0,0.95,0,0,0.95,3.8,0.32,0.32,2.53,0.63,0,2.85,1.58,1.58,0,0,0,0,0.32,0,0.95,0,0.32,0.95,0,0,0.63,0,0.63,6.96,6.65,0,0.32,5.06,0.95,0.32,0,4.11,7.28,8.86,0.32,0.32,0,0.32,0,0,10.13,5.7,3.16,0,0,0.63,0.63
193_PrFP_past.txt,1,146,54.5,32.36,85.59,63.38,13.27,16.44,97.26,70.55,57.53,14.38,13.01,9.59,3.42,0,0,0,1.37,16.44,4.79,0.68,15.75,9.59,5.48,5.48,0.68,17.12,6.16,5.48,9.59,6.16,3.42,1.37,14.38,1.37,13.01,1.37,0.68,5.48,1.37,0.68,2.05,0,5.48,4.11,1.37,1.37,1.37,0,0,0,0,0,8.22,0,0,0,0,0,0,7.53,1.37,2.74,0.68,0,0,0,0,0,12.33,6.16,1.37,4.79,0,0,2.05,1.37,1.37,0,0,0,0,0.68,0,0,0,1.37,0,0,0,0.68,0,0.68,7.53,8.22,1.37,2.74,5.48,1.37,0,0.68,8.22,6.16,0,0,0,0,0,0,0,11.64,7.53,1.37,0,0,1.37,1.37
193_PrFP_present.txt,1,352,48.53,53.63,44.3,27.77,18.53,11.93,94.6,73.58,61.93,12.22,7.95,3.69,3.69,0.28,0,0.28,4.26,15.06,5.68,1.14,16.19,11.93,5.11,7.67,1.99,18.47,7.39,6.53,10.8,5.97,3.98,0.85,11.65,2.27,9.38,1.14,0.85,1.99,1.14,0.28,3.41,0.28,2.27,1.42,0.85,0.85,0.28,0.57,0.28,0,0,0,8.24,0.85,0,0,0,0,0,7.39,0.85,0.57,0.28,0.57,0,0,0,0,5.11,1.14,0,3.13,0.85,0,1.42,1.42,1.42,0,0,0,0,0,0,0,0,0.57,0,0,0,0.28,0,0.57,10.51,7.67,0.28,0.85,5.4,1.14,0.57,0.28,4.83,7.39,1.14,0.85,0,0,0,0,0,8.81,5.11,2.27,0,0,0.28,1.14
196_PFPr_future.txt,1,29,93.52,3.55,21.61,1,29,17.24,79.31,55.17,48.28,0,0,0,0,0,0,0,0,13.79,3.45,3.45,17.24,6.9,6.9,0,3.45,6.9,13.79,10.34,3.45,0,0,3.45,17.24,0,17.24,0,0,3.45,3.45,10.34,6.9,0,17.24,0,17.24,6.9,0,6.9,0,3.45,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,3.45,0,0,3.45,3.45,0,0,0,0,3.45,0,0,0,0,0,0,0,3.45,0,0,0,0,0,0,0,0,0,0,10.34,0,0,6.9,3.45,0,0,3.45,0,3.45,0,0,0,0,0,0,31.03,0,0,0,0,0,31.03
196_PFPr_past.txt,1,40,89.52,1.71,7.03,59.44,40,30,75,50,40,0,0,0,0,0,0,0,0,12.5,5,0,12.5,5,0,7.5,5,5,15,7.5,10,0,0,10,7.5,0,7.5,0,0,0,0,0,7.5,0,7.5,5,2.5,2.5,2.5,0,0,0,0,0,2.5,2.5,0,0,2.5,0,0,0,0,0,0,0,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2.5,0,2.5,10,0,0,2.5,7.5,0,0,0,5,0,0,0,0,0,0,0,22.5,0,0,0,0,0,22.5
196_PFPr_present.txt,1,9,89.52,40.06,10.18,20.23,9,33.33,44.44,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,22.22,22.22,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,77.78,0,0,0,0,0,77.78
198_PrFP_future.txt,1,82,44.79,4.28,82.04,20.23,20.5,25.61,90.24,64.63,52.44,6.1,4.88,4.88,0,0,0,0,1.22,10.98,4.88,0,12.2,10.98,4.88,10.98,2.44,14.63,10.98,4.88,4.88,1.22,0,3.66,6.1,0,6.1,1.22,0,0,0,0,4.88,0,4.88,2.44,2.44,4.88,2.44,2.44,0,1.22,1.22,0,7.32,1.22,0,0,0,1.22,0,2.44,0,1.22,0,0,6.1,2.44,3.66,0,2.44,0,0,2.44,1.22,0,2.44,1.22,0,0,1.22,0,0,1.22,0,1.22,0,0,0,0,0,0,0,0,10.98,10.98,0,1.22,9.76,0,0,1.22,1.22,2.44,7.32,0,0,0,0,0,0,15.85,6.1,6.1,0,0,0,3.66
198_PrFP_present.txt,1,209,52.34,6.08,94.21,4.91,23.22,14.83,93.3,76.08,60.77,13.4,11.48,9.09,0,0,0,1.91,1.91,13.88,5.26,0.48,16.75,8.61,6.7,7.66,1.44,17.22,9.09,5.74,4.78,1.91,1.91,0.96,10.05,1.91,7.18,0.48,1.44,1.44,0.48,0,2.87,0,6.22,1.91,3.83,3.83,0,3.35,0.48,0.96,0.48,0,5.74,0.96,0,0,0,0,0,4.78,0.96,0.96,0,0,2.87,1.91,0.48,0.48,4.78,0,1.44,3.35,0,0,0.96,0.48,0,0,0,0,0,0.48,0,0.48,0.48,2.39,1.44,0,0,0,0,0,9.09,12.44,0,1.44,9.09,2.87,0,0.48,5.26,9.57,0,0,0,0,0,0,0,9.09,4.31,2.87,0,0,0.48,1.44
199_PFPr_future.txt,1,219,22.59,5.97,99,32.94,27.38,17.35,90.41,74.43,59.36,17.35,11.42,9.13,2.28,0,0,0,5.94,12.33,3.65,1.83,13.7,8.68,7.31,9.13,1.37,16.89,7.31,5.02,4.57,4.11,0.46,0,14.16,1.37,12.79,3.65,0.91,0.91,2.28,0.91,5.02,0,7.31,4.11,3.2,1.37,1.37,0,0,0,0,0,7.76,0.91,0.46,0,0,0,0.46,4.57,0,0.91,0,0,0,0,0,0,2.28,0,0.91,1.37,0,0,3.65,3.65,3.65,0,0,0,0,0,0,1.83,0.46,1.37,0,0,0,0,0,0.46,8.22,10.5,0,1.83,7.76,0,0.46,1.37,5.48,4.11,5.48,1.37,0,0,0,0,0,14.16,3.65,4.57,0,0,1.37,4.57
199_PFPr_past.txt,1,83,81.33,9.01,86.1,37.57,16.6,15.66,92.77,77.11,63.86,12.05,7.23,7.23,0,0,0,0,4.82,18.07,9.64,2.41,19.28,4.82,8.43,7.23,1.2,12.05,7.23,14.46,3.61,2.41,1.2,0,14.46,0,14.46,3.61,3.61,0,7.23,0,1.2,0,6.02,3.61,2.41,1.2,0,1.2,0,0,1.2,0,3.61,0,0,0,0,0,0,2.41,0,2.41,1.2,0,0,0,0,0,2.41,1.2,0,1.2,0,0,3.61,3.61,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.43,7.23,0,0,4.82,0,0,2.41,7.23,7.23,3.61,1.2,0,0,0,0,0,19.28,6.02,9.64,0,0,0,3.61
199_PFPr_present.txt,1,92,60.52,1,99,9.7,18.4,13.04,92.39,79.35,59.78,17.39,11.96,11.96,0,0,0,0,5.43,15.22,8.7,0,15.22,4.35,7.61,6.52,1.09,21.74,4.35,8.7,2.17,0,2.17,0,10.87,0,10.87,5.43,3.26,0,0,0,1.09,0,7.61,3.26,4.35,2.17,1.09,1.09,0,0,0,0,3.26,3.26,0,0,0,1.09,0,0,0,0,0,0,1.09,0,0,1.09,5.43,4.35,1.09,0,0,0,6.52,3.26,2.17,1.09,0,0,0,3.26,0,0,0,0,0,0,0,0,0,0,8.7,13.04,0,4.35,6.52,1.09,0,1.09,6.52,13.04,4.35,3.26,0,0,0,0,0,19.57,5.43,6.52,0,0,3.26,4.35
201_PFPr_future.txt,1,141,18.53,1,95.81,1,20.14,15.6,97.16,82.27,65.96,17.02,9.93,9.93,0,0,0,0,7.09,12.77,6.38,0,14.89,9.93,9.22,10.64,2.84,22.7,4.26,2.13,2.13,0.71,0,1.42,29.79,0.71,27.66,2.13,1.42,6.38,6.38,4.96,7.8,0,4.96,0.71,4.26,0.71,0,0,0,0,0,0,4.26,2.13,0,0,0,0,0.71,0.71,0.71,0,0,0,0,0,0,0,1.42,0.71,0,0.71,0,0,4.26,3.55,3.55,0,0,0,0,0.71,0,0,2.13,1.42,2.13,0,0,0,0,0,12.77,9.22,0.71,2.84,7.09,1.42,0,0,4.26,5.67,2.84,0.71,0,0,0,0,0,12.77,4.96,6.38,0,0,0,1.42
201_PFPr_past.txt,1,168,35.59,1,97.72,37.34,28,19.05,93.45,76.79,60.12,13.69,9.52,9.52,0,0,0,0,4.17,15.48,8.33,0,13.1,5.95,10.71,10.71,1.79,15.48,7.74,2.98,4.17,0.6,1.79,1.79,21.43,1.19,20.24,2.98,2.38,3.57,3.57,1.79,5.36,0.6,7.14,4.17,2.98,2.98,1.79,1.19,0.6,0.6,0,0,3.57,0,0,0,0,0,0,0.6,0,0.6,0,0,0,0,0,0,2.38,0.6,0.6,1.19,0,0,4.17,1.19,1.19,0,0,0,0,0.6,0,1.79,0.6,1.19,0,0,0,0,0,0,13.1,11.31,0,2.98,7.14,0,0,1.79,4.76,2.98,5.36,2.38,0.6,0.6,0,0,0,12.5,3.57,7.14,0,0,0,1.79
201_PFPr_present.txt,1,143,55.65,1,92.03,4.16,28.6,13.99,94.41,79.02,58.74,13.29,9.09,9.09,0,0,0,0,4.2,12.59,8.39,0,13.99,5.59,6.99,9.79,1.4,17.48,7.69,6.29,1.4,0,0.7,0.7,20.98,1.4,19.58,2.1,1.4,5.59,1.4,1.4,5.59,0.7,4.9,1.4,3.5,0.7,0,0.7,0,0,0,0,3.5,2.8,0,0,0,0,0,0,0,0,0,0,2.1,1.4,0.7,0,2.8,0.7,0,1.4,0.7,0,2.8,2.1,2.1,0,0,0,0,0.7,0,1.4,3.5,2.1,0,0,0,0,0.7,0,14.69,7.69,0,3.5,5.59,0.7,0,0,5.59,1.4,5.59,0,0,0,0,0,0,11.89,3.5,6.29,0,0,0,2.1
202_PrFP_present.txt,1,171,59.31,4.02,97.79,13.9,34.2,22.81,91.81,71.93,57.89,9.36,7.02,7.02,0,0,0,0,2.34,13.45,6.43,0.58,15.79,8.19,5.85,11.11,1.17,15.2,7.02,7.6,4.09,1.75,1.75,0.58,15.79,1.17,14.62,4.68,1.75,0.58,2.92,1.75,4.09,0,6.43,2.92,3.51,1.75,0,1.75,1.17,0.58,0,0,6.43,2.92,0,0,1.17,0,0.58,2.34,0,0.58,0,0,0.58,0,0,0.58,6.43,1.75,0.58,4.09,0,0,4.09,2.92,2.92,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0.58,1.17,8.19,11.7,0,2.92,8.77,0,0,0.58,2.34,3.51,4.68,2.92,0,0,0,0,0,17.54,2.92,6.43,0,0,0,8.19
203_PFPr_future.txt,1,82,44.79,47.29,68.21,3.01,9.11,20.73,92.68,65.85,47.56,10.98,3.66,0,1.22,0,0,2.44,7.32,8.54,1.22,0,13.41,8.54,2.44,8.54,2.44,17.07,9.76,3.66,7.32,3.66,1.22,3.66,15.85,3.66,12.2,2.44,3.66,1.22,2.44,0,3.66,0,4.88,1.22,3.66,2.44,0,2.44,1.22,0,0,0,14.63,6.1,0,0,0,0,0,6.1,0,0,0,0,1.22,0,0,1.22,1.22,0,0,1.22,0,0,8.54,4.88,2.44,0,0,0,0,0,2.44,1.22,0,2.44,1.22,0,0,0,1.22,1.22,12.2,10.98,0,1.22,9.76,0,0,0,4.88,0,4.88,3.66,0,0,0,0,0,13.41,9.76,0,1.22,0,0,2.44
203_PFPr_past.txt,1,104,12.51,6,89.39,20.23,14.86,11.54,99.04,79.81,62.5,15.38,7.69,5.77,0,1.92,0,0,7.69,8.65,1.92,1.92,14.42,12.5,6.73,11.54,1.92,23.08,6.73,5.77,1.92,1.92,0,0,16.35,1.92,14.42,2.88,0.96,2.88,3.85,0,6.73,0,7.69,3.85,3.85,6.73,2.88,3.85,2.88,0.96,0,0,8.65,1.92,0,0,0,0,0,3.85,0,0.96,0,0,0,0,0,0,0.96,0,0,0,0.96,0,2.88,1.92,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,14.42,9.62,0.96,2.88,5.77,0.96,0.96,0,3.85,11.54,3.85,0,0.96,0,0,0.96,0,9.62,6.73,0,0,0,0.96,1.92
203_PFPr_present.txt,1,11,99,5.27,99,20.23,11,9.09,100,90.91,63.64,0,0,0,0,0,0,0,0,9.09,9.09,0,36.36,0,9.09,9.09,0,18.18,18.18,0,9.09,0,9.09,0,18.18,0,18.18,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,18.18,36.36,0,9.09,36.36,0,0,0,0,0,0,0,0,0,0,0,0,27.27,9.09,0,0,0,0,18.18
205_PrFP_future.txt,1,162,35.09,2.75,98.13,13.6,20.25,18.52,93.21,79.01,57.41,16.05,9.26,8.02,0,1.23,0,0,6.79,12.35,4.32,1.23,15.43,8.64,6.17,8.02,2.47,22.22,10.49,4.94,3.09,0.62,2.47,0.62,14.2,1.23,12.96,3.7,1.85,1.23,1.23,0,3.7,0,8.02,3.7,4.32,5.56,3.09,2.47,1.23,0,0,0,3.7,1.23,0,0,0,0,0.62,1.85,0,0.62,0,0,1.23,0,0,1.23,2.47,0.62,0,1.85,0,0,4.32,4.32,4.32,0,0,0,0,0,0,0,0.62,2.47,0,0,0,1.23,0,0.62,14.81,8.64,0,2.47,5.56,0,0,1.85,7.41,0.62,2.47,4.94,0,0,0,0,0,20.37,4.94,8.64,0,0,0,6.79
205_PrFP_past.txt,1,151,24.1,2.04,91.9,2.49,21.57,25.17,91.39,76.16,61.59,17.88,10.6,9.27,0,0.66,0,0.66,7.28,15.23,6.62,0.66,13.25,9.93,8.61,7.28,1.99,21.85,5.3,5.96,2.65,2.65,0,0,20.53,0.66,19.87,6.62,2.65,3.31,1.99,0,4.64,3.31,7.95,2.65,5.3,3.31,0,3.31,2.65,0,0,0,9.27,3.97,0,0,0.66,0,1.32,3.31,0,0.66,0,0,0,0,0,0,0.66,0,0,0.66,0,0,4.64,3.97,3.31,0,0,0,0,0,0,1.99,0,1.99,0,0,0,0,0,0,7.95,3.31,0,0.66,2.65,0,0,0,5.3,7.95,1.32,0,0,0,0,0,0,21.19,5.3,9.27,0,0,0.66,5.96
205_PrFP_present.txt,1,224,75.19,1.46,94.2,39.77,18.67,15.18,91.96,74.55,55.8,11.16,7.14,7.14,0,0,0,0,4.02,11.61,8.48,2.68,17.41,6.7,5.8,8.04,1.79,16.96,9.38,1.79,0.45,0,0.45,0,12.95,0.45,12.5,2.23,0.89,1.79,1.79,0.45,4.02,0,6.7,4.02,2.68,1.34,0.89,0.45,0.45,0,0,0,3.13,1.79,0,0,0,0,0.89,0,0,0,0,0,1.34,0,0,1.34,6.25,0.45,0,5.36,0.45,0,3.13,2.68,2.68,0,0,0,0,0,0,0.45,1.34,0.45,0,0.45,0,0,0,0,11.16,9.38,0.45,1.79,6.7,0,0,1.79,6.7,12.05,0,0.45,0,0,0,0,0,17.86,5.8,6.25,0,0,1.34,4.46
206_PFPr_future.txt,1,79,14.73,1,93.76,1,11.29,12.66,97.47,79.75,64.56,22.78,16.46,16.46,0,0,0,0,6.33,17.72,6.33,1.27,8.86,10.13,6.33,5.06,1.27,21.52,3.8,7.59,5.06,0,1.27,3.8,15.19,1.27,13.92,1.27,2.53,2.53,0,5.06,2.53,0,13.92,2.53,10.13,3.8,1.27,1.27,0,0,1.27,0,3.8,1.27,0,0,0,0,0,1.27,1.27,0,0,0,0,0,0,0,1.27,0,1.27,0,0,0,3.8,3.8,2.53,0,0,0,1.27,0,0,0,1.27,2.53,0,0,0,1.27,0,0,10.13,7.59,0,1.27,5.06,0,0,1.27,2.53,6.33,6.33,0,0,0,0,0,0,15.19,8.86,3.8,0,0,0,2.53
206_PFPr_past.txt,1,123,18.36,5.52,75.67,3.01,11.18,15.45,96.75,73.98,63.41,17.07,12.2,9.76,1.63,0,0,0.81,4.88,8.13,4.07,0.81,13.82,13.82,8.13,4.07,3.25,23.58,2.44,0.81,8.13,2.44,3.25,2.44,21.14,3.25,17.07,4.07,3.25,5.69,1.63,3.25,1.63,0,2.44,0,2.44,0,0,0,0,0,0,0,5.69,0.81,0,0,0,0,0,4.07,0,0,0,0,0.81,0.81,0,0,1.63,0,0,1.63,0,0,1.63,1.63,1.63,0,0,0,0,0,0,2.44,2.44,2.44,0,0,0,0.81,0,0,12.2,8.94,0.81,1.63,5.69,0,0,0.81,4.88,7.32,4.07,4.88,0,0,0,0,0,14.63,8.94,4.07,0,0,0,1.63
206_PFPr_present.txt,1,58,8.72,1,99,46.24,9.67,12.07,100,77.59,56.9,24.14,24.14,24.14,0,0,0,0,0,10.34,5.17,0,6.9,5.17,8.62,6.9,1.72,24.14,6.9,5.17,5.17,5.17,0,0,15.52,1.72,13.79,6.9,0,3.45,0,0,1.72,0,25.86,12.07,10.34,5.17,3.45,0,0,0,0,1.72,8.62,8.62,5.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.62,6.9,5.17,0,0,0,0,0,0,1.72,1.72,1.72,3.45,0,0,0,0,0,6.9,10.34,0,1.72,5.17,0,0,3.45,3.45,8.62,1.72,3.45,0,0,0,0,0,22.41,10.34,8.62,0,0,0,3.45
207_PrFP_future.txt,1,253,62.8,9.31,90.35,75.58,15.81,15.42,95.65,76.68,61.26,15.42,13.04,9.09,0,0,3.95,0,2.37,20.95,8.7,1.98,15.42,7.11,5.53,6.72,1.58,17.39,5.93,6.32,4.35,1.98,2.37,0,7.51,0.4,6.32,0.4,0.4,0.4,0.4,1.19,3.16,0,5.93,4.74,1.19,1.58,1.19,0.4,0.4,0,0,0,9.09,1.98,0.79,0,0,0,0,6.72,0.79,0.79,4.74,0,0,0,0,0,4.74,0,1.58,3.16,0,0,5.14,2.77,1.58,0,0.79,0,0,0.79,0,1.19,0,2.77,1.58,0,0,0,0.4,0,8.7,11.86,0,2.37,9.09,0.4,0,0.79,5.53,9.09,1.98,1.58,0.4,0,0.4,0,0,9.88,6.32,1.19,0,0,0.79,1.58
207_PrFP_past.txt,1,205,8.54,1,99,50.14,13.67,13.66,95.61,75.12,62.44,20.49,17.07,16.59,0,0,0,0.49,3.41,10.24,1.95,1.95,12.68,10.24,7.32,9.76,1.46,18.05,5.37,2.44,2.93,1.46,0.49,0.98,14.63,3.9,10.73,1.46,1.46,2.44,2.93,1.95,2.44,0.49,7.8,4.88,2.93,2.93,2.44,0.49,0,0,0,0,5.85,1.95,0.49,0,0,0,0.49,2.93,0,0.49,0,0,0.49,0,0,0.49,6.34,3.41,0.98,1.95,0,0,2.44,1.46,0.98,0,0,0,0,0,0,0,0.49,0.49,0,0,0.49,0,0,0,7.8,9.27,0,4.39,6.34,0,0,0,9.27,11.22,0.98,0,0.98,0,0.98,0,0,10.24,7.32,1.46,0,0,0,1.46
207_PrFP_present.txt,1,265,25.41,3.29,92.45,20.23,15.59,16.98,97.36,79.62,64.53,18.87,14.72,11.7,0.38,0,2.26,0.38,4.15,15.09,3.77,0,16.98,10.94,7.17,6.04,3.02,22.64,7.17,1.51,8.68,5.28,1.89,1.51,13.58,0.75,12.83,0.38,1.89,1.51,2.64,0.75,5.28,0,6.79,3.4,3.4,2.64,1.13,1.51,0.38,0,0,0,11.7,2.26,1.13,0,0.38,0,0.38,9.06,3.77,1.13,4.15,0.38,0.38,0,0,0.38,4.53,0.38,2.26,1.51,0.38,0,3.02,2.64,2.26,0,0,0,0,0.38,0,3.02,0,2.26,0,0,0,0,0.38,0.38,10.19,11.7,0,1.51,7.92,2.26,0,0.75,3.02,10.19,2.26,0,0,0,0,0,0,10.19,6.42,1.13,0,0,1.51,1.13
208_PrFP_future.txt,1,167,22.91,1.33,99,3.15,41.75,17.37,97.01,77.25,64.67,11.38,8.38,7.19,0.6,0,0,0.6,2.99,12.57,4.19,0.6,17.37,12.57,13.17,7.78,2.99,20.96,4.19,2.99,1.2,0.6,0,0.6,14.97,0.6,14.37,3.59,2.4,1.2,1.8,1.2,5.39,0,5.99,1.8,4.19,3.59,0.6,2.99,2.99,0,0,0,3.59,0.6,0,0,0,0,0.6,1.8,0,0,0,0,0,0,0,0,1.8,0,0.6,1.2,0,0,5.39,4.79,4.79,0,0,0,0,0,0,0,0,1.2,0,0,0,0,1.2,0,10.18,11.98,0,2.99,10.18,0,0,0,4.19,5.99,6.59,0,0,0,0,0,0,9.58,2.4,4.79,0,0,0,2.4
208_PrFP_past.txt,1,185,39.7,8.22,95.66,14.33,23.13,17.3,96.22,77.84,66.49,15.14,12.97,10.81,0,0.54,0,0.54,2.16,11.35,4.32,0,19.46,9.19,8.65,10.27,0.54,15.68,11.35,4.32,5.41,3.78,0.54,1.08,10.27,1.08,9.19,3.78,1.62,0.54,1.62,0.54,1.62,0,5.95,2.7,3.24,1.08,0.54,0.54,0,0.54,0,0,15.14,5.41,1.08,0,0,0,0,4.86,0,1.08,0,0,0,0,0,0,2.16,1.62,0,0,0.54,0,3.24,3.24,2.7,0,0,0,0,0,0,0,0,2.16,0,0.54,0,0.54,0,0.54,7.03,7.57,1.08,0.54,4.32,0,0.54,1.08,7.03,6.49,1.62,0.54,0,0,0,0,0,10.27,4.32,3.24,0,0,0.54,2.16
208_PrFP_present.txt,1,203,61.21,9.86,97.61,1,29,21.67,97.04,78.33,62.56,13.79,9.36,8.87,0.49,0,0,0,4.43,17.73,9.36,0.99,17.24,8.87,10.34,6.4,0,19.7,6.4,3.45,2.96,1.97,0,0.99,12.32,1.48,10.84,1.97,0.49,0.49,3.45,2.96,1.48,0,8.87,1.48,7.39,5.42,0.99,4.43,4.43,0,0,0,5.42,1.48,0,0,0.49,0,0,2.96,0,1.48,0,0,0,0,0,0,1.97,0,0.99,0.49,0.49,0,7.88,6.4,5.91,0,0,0,0,0,0,0,0,3.45,0,0,0,0.49,0.49,0,7.39,14.29,0.49,2.46,9.85,0.49,0,1.48,4.93,11.33,0.99,1.48,0.49,0.49,0,0,0,7.88,2.96,1.97,0,0,0,2.96
209_PrFP_future.txt,1,92,44.22,8.12,92.58,3.88,13.14,25,94.57,80.43,61.96,8.7,7.61,6.52,1.09,0,0,0,1.09,14.13,6.52,0,16.3,13.04,7.61,9.78,2.17,26.09,13.04,6.52,3.26,2.17,0,1.09,14.13,0,14.13,1.09,0,3.26,0,3.26,2.17,0,10.87,4.35,6.52,4.35,2.17,2.17,2.17,0,0,0,6.52,3.26,1.09,0,0,0,2.17,2.17,0,1.09,0,0,0,0,0,0,2.17,2.17,0,0,0,0,5.43,5.43,4.35,1.09,0,0,0,0,0,1.09,0,0,3.26,0,0,0,0,0,9.78,13.04,1.09,4.35,8.7,1.09,0,1.09,6.52,1.09,5.43,3.26,0,0,0,0,0,17.39,7.61,4.35,0,0,1.09,4.35
209_PrFP_past.txt,1,114,47.02,1,75.54,46.76,19,23.68,91.23,72.81,52.63,9.65,8.77,8.77,0,0,0,0,0.88,13.16,6.14,0,13.16,7.89,5.26,9.65,4.39,19.3,12.28,2.63,2.63,0.88,0,1.75,19.3,0.88,18.42,2.63,2.63,6.14,0.88,0,4.39,0,7.02,4.39,2.63,1.75,0.88,0.88,0.88,0,0,0,3.51,0.88,0,0,0,0,0.88,0.88,0,0.88,0,0,0,0,0,0,1.75,0,0,1.75,0,0,5.26,3.51,2.63,0,0,0,0,0,0.88,3.51,0.88,0.88,0,0,0,0,1.75,0,7.02,10.53,0,2.63,6.14,0.88,0,1.75,3.51,5.26,1.75,1.75,0,0,0,0,0,20.18,5.26,5.26,0,0,1.75,7.89
209_PrFP_present.txt,1,165,48.76,26.88,71.27,3.06,18.33,18.79,96.36,77.58,64.24,10.91,8.48,6.06,1.82,0,0,0.61,2.42,13.94,9.7,0,15.76,11.52,10.3,9.09,0.61,18.79,8.48,3.64,4.24,3.03,0,1.21,11.52,1.21,9.7,1.21,1.21,1.82,1.21,1.21,3.03,0,8.48,3.03,5.45,2.42,1.21,1.21,1.21,0,0,0,8.48,1.82,0,0,0.61,0.61,0.61,5.45,0,0.61,0,0,4.85,3.64,0.61,0.61,1.21,0,0,1.21,0,0,5.45,5.45,5.45,0,0,0,0,0,0,1.21,0.61,0.61,0,0.61,1.21,0,1.82,0,10.3,10.3,0,2.42,7.88,0,0,1.21,2.42,6.67,4.85,2.42,0,0,0,0,0,12.12,5.45,4.24,0,0,1.21,1.21
210_PFPr_future.txt,1,135,16.08,1,99,12.48,27,11.85,93.33,74.07,60,17.04,12.59,12.59,0,0,0,0,4.44,12.59,4.44,1.48,14.07,11.85,5.19,11.11,2.96,20,7.41,2.96,2.22,1.48,0,0.74,16.3,0.74,14.81,5.19,2.96,0.74,2.96,0.74,5.19,0,5.19,2.22,2.96,2.96,1.48,1.48,0.74,0,0.74,0,5.19,2.22,0,0,0,0,0.74,1.48,0,0,0,0,0,0,0,0,4.44,0.74,0.74,2.96,0,0,5.19,5.19,3.7,0.74,0,0,0,0,0,0,0,2.22,1.48,0.74,0,0,1.48,0,11.11,11.11,0,0.74,6.67,0,0,2.96,1.48,2.22,9.63,0.74,0,0,0,0,0,13.33,2.96,2.96,0,0,5.19,2.22
210_PFPr_past.txt,1,103,7.11,1,99,89.4,34.33,13.59,96.12,79.61,65.05,19.42,15.53,15.53,0,0,0,0,3.88,9.71,6.8,0.97,12.62,14.56,4.85,11.65,4.85,24.27,4.85,0,1.94,0,0.97,0.97,24.27,1.94,22.33,4.85,0,5.83,3.88,3.88,6.8,0.97,6.8,5.83,0.97,2.91,2.91,0,0,0,0,0,4.85,1.94,0,0,0,0,0.97,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83,3.88,3.88,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,13.59,8.74,0,2.91,5.83,0,0,1.94,6.8,7.77,3.88,0.97,0.97,0.97,0,0,0,15.53,2.91,4.85,0,0,3.88,3.88
